Vehicle,Description,StartLocation,EndLocation,MotionDuration,Mileage,Violations,StationaryDuration,NightDriveDuration,Stops,MaxSpeed,StopDuration,TotalDriveTime,Overrevving,Freewheeling,HarshBraking,HarshAcceleration,IdleTime,TotalWeekendMileage,NumberofNightTimeStops,NightDriveMileage,AverageSpeed,BatteryConnected,BatteryDisconnected,MaxDriving
KCY 804Z,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 489G,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 947V,,Eurodent Centre School Lane,Eurodent Centre School Lane,00:00:00,129,6,00:00:00,00:02:05,3,87,00:04:01,00:08:26,0,0,0,0,266,0,1,54,15,0,0,0
KCX 952Y,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 481D,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 528M,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCU 563U,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 492D,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,16,8,00:00:00,00:00:04,4,41,00:22:58,00:00:47,0,0,0,0,79,0,2,1,20,0,0,0
KCX 961Y,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 477D,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDM 325H,,Kahawa,Kahawa,00:00:00,80,30,00:00:00,00:00:00,4,83,00:20:34,00:02:48,0,0,0,0,141,0,1,0,29,0,0,0
KCZ 560G,,Muslim Centre ,Muslim Centre ,00:00:00,5,18,00:00:00,00:00:01,5,35,00:23:39,00:00:13,0,0,0,0,42,0,3,0,23,0,0,0
KCU 557U,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCU 547U,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 951V,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,7,00:00:00,00:00:00,1,0,00:19:15,00:00:00,0,0,0,0,0,0,1,0,0,3,4,0
KCU 549U,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDJ 215D,,Pesa Point Atm Nakumatt Embakasi Airport North Road,Pesa Point Atm Nakumatt Embakasi Airport North Road,00:00:00,0,0,00:00:00,00:00:00,1,0,00:23:58,00:00:00,0,0,0,0,0,0,1,0,0,0,0,0
KDB 454Z,,Lion Park River Side Drive,Lion Park River Side Drive,00:00:00,148,21,00:00:00,00:02:16,5,76,00:08:52,00:07:06,0,0,0,0,438,0,3,60,21,0,0,0
KCX 519Z,,Muslim Centre ,Muslim Centre ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 561M,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDD 112W,,Nairobi Academy Langata Road,Nairobi Academy Langata Road,00:00:00,140,17,00:00:00,00:00:56,6,81,00:09:53,00:05:02,0,0,0,0,415,0,1,27,28,0,0,0
KDH 764C,,Pesa Point Atm Nakumatt Embakasi Airport North Road,Pesa Point Atm Nakumatt Embakasi Airport North Road,00:00:00,177,48,00:00:00,00:04:20,6,77,00:15:24,00:07:27,0,0,0,0,317,0,2,99,24,0,0,0
KDC 135K,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 821E,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 472D,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDD 117W,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 527M,,Bp Enterprise Road,Bp Enterprise Road,00:00:00,107,22,00:00:00,00:02:02,11,72,00:15:16,00:05:48,0,0,0,0,534,0,4,53,18,0,0,0
KDB 455Z,,Athi River Epz,Athi River Epz,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDH 915Q,,Pesa Point Atm Dagoretti Corner ,Pesa Point Atm Dagoretti Corner ,00:00:00,203,104,00:00:00,00:05:13,4,81,00:08:19,00:13:54,0,0,0,0,674,0,1,152,15,0,0,0
KDC 254H,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 511X,,Warren Enterprises Limited ,Warren Enterprises Limited ,00:00:00,174,0,00:00:00,00:01:51,3,98,00:08:10,00:08:17,0,0,0,0,0,0,0,34,21,0,0,0
KDD 986B,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 514X,,Society Of African Mission Mukoyeti Road West Road,Society Of African Mission Mukoyeti Road West Road,00:00:00,31,12,00:00:00,00:00:00,4,64,00:11:32,00:01:36,0,0,0,0,113,0,1,0,19,0,0,0
KDC 256H,,Playway Education Center ,Playway Education Center ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDG 263J,,Mesora Supermarket Mumias Road,Mesora Supermarket Mumias Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 562M,,Athi River,Athi River,00:00:00,66,35,00:00:00,00:00:27,4,125,00:12:03,00:01:50,0,0,0,0,149,0,3,23,36,0,0,0
KDE 065U,,Bijami Apartments ,Bijami Apartments ,00:00:00,188,24,00:00:00,00:04:08,5,90,00:15:43,00:06:37,0,0,0,0,338,0,2,141,28,0,0,0
KCY 480D,,Kenya Poltechnic Mens Hostel Melili Road,Kenya Poltechnic Mens Hostel Melili Road,00:00:00,117,37,00:00:00,00:01:06,7,55,00:13:16,00:04:57,0,0,0,0,216,0,3,30,24,0,0,0
KDD 687E,,Jesus Breakthrough Assembly Ring Road Kilimani,Jesus Breakthrough Assembly Ring Road Kilimani,00:00:00,126,21,00:00:00,00:01:30,7,81,00:10:18,00:05:51,0,0,0,0,463,0,3,42,22,0,0,0
KDE 064U,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDH 925J,,Wangu Primary Muigai Kenyatta Road,Wangu Primary Muigai Kenyatta Road,00:00:00,185,24,00:00:00,00:05:10,6,81,00:11:23,00:10:56,0,0,0,0,315,0,1,84,17,0,0,0
KDC 818W,,Muslim Centre ,Muslim Centre ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDG 264J,,St. Austins Secondary School Olengruone Avenue,St. Austins Secondary School Olengruone Avenue,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 589K,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 978N,,Warwick Center United Nations Avenue,Warwick Center United Nations Avenue,00:00:00,29,18,00:00:00,00:00:00,1,85,00:04:45,00:01:07,0,0,0,0,75,0,1,0,26,0,0,0
KDC 513X,,Muslim Centre ,Muslim Centre ,00:00:00,189,49,00:00:00,00:04:16,5,73,00:15:42,00:07:40,0,0,0,0,233,0,3,125,25,0,0,0
KDC 160K,,Pizza Inn Westlands Ring Road Westlands,Pizza Inn Westlands Ring Road Westlands,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 471D,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 722N,,Muslim Centre ,Muslim Centre ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 277W,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 950V,,Muslim Centre ,Muslim Centre ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 479D,,The Green House Church ,The Green House Church ,00:00:00,66,6,00:00:00,00:00:47,3,74,00:12:17,00:02:30,0,0,0,0,152,0,2,18,26,0,0,0
KCY 806Z,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCX 989Y,,Thome Thika Road,Thome Thika Road,00:00:00,209,26,00:00:00,00:00:23,2,90,00:07:21,00:06:19,0,0,0,0,233,0,1,7,33,0,0,0
KCX 520Z,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCU 548U,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 804Z,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 489G,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 947V,,Central Bank Of Kenya Nrb Haile Selassie Avenue,Central Bank Of Kenya Nrb Haile Selassie Avenue,00:00:00,121,11,00:00:00,00:01:19,4,102,00:07:04,00:06:49,0,0,0,0,298,0,1,36,18,0,0,0
KCX 952Y,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 481D,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 528M,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCU 563U,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 492D,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,88,60,00:00:00,00:00:12,7,74,00:19:27,00:03:39,0,0,0,0,329,88,3,4,24,0,0,0
KCX 961Y,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 477D,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDM 325H,,Kahawa,Kahawa,00:00:00,27,31,00:00:00,00:00:24,6,56,00:21:49,00:01:37,0,0,0,0,226,27,2,9,17,0,0,0
KCZ 560G,,Muslim Centre ,Muslim Centre ,00:00:00,106,32,00:00:00,00:00:06,7,85,00:20:44,00:02:52,0,0,0,0,142,106,4,2,37,0,0,0
KCU 557U,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCU 547U,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 951V,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCU 549U,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDJ 215D,,Pesa Point Atm Nakumatt Embakasi Airport North Road,Pesa Point Atm Nakumatt Embakasi Airport North Road,00:00:00,51,9,00:00:00,00:01:29,1,52,00:22:30,00:01:27,0,0,0,0,17,51,1,51,35,0,0,0
KDB 454Z,,Lion Park River Side Drive,Lion Park River Side Drive,00:00:00,179,22,00:00:00,00:03:41,8,70,00:15:03,00:07:24,0,0,0,0,336,179,1,91,24,0,0,0
KCX 519Z,,Muslim Centre ,Muslim Centre ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 561M,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDD 112W,,Al Rasul Alkarim Secondary ,Al Rasul Alkarim Secondary ,00:00:00,281,28,00:00:00,00:06:05,5,82,00:12:10,00:10:27,0,0,0,0,504,281,1,171,27,0,0,0
KDH 764C,,Kenya Pipeline Company Ltd. Outer Ring Road,Kenya Pipeline Company Ltd. Outer Ring Road,00:00:00,101,2,00:00:00,00:01:04,5,78,00:12:36,00:04:29,0,0,0,0,745,100,0,28,23,0,0,0
KDC 135K,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 821E,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 472D,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDD 117W,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 527M,,Commercial Bank Of Africa Enterprise Rd.,Commercial Bank Of Africa Enterprise Rd.,00:00:00,92,32,00:00:00,00:00:00,6,77,00:11:44,00:03:51,0,0,0,0,199,92,1,0,24,0,0,0
KDB 455Z,,Athi River Epz,Athi River Epz,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDH 915Q,,The Vineyard Church Dagoretti Corner ,The Vineyard Church Dagoretti Corner ,00:00:00,132,79,00:00:00,00:03:47,3,98,00:17:03,00:05:54,0,0,0,0,685,132,1,109,22,0,0,0
KDC 254H,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 511X,,Warren Enterprises Limited ,Warren Enterprises Limited ,00:00:00,126,0,00:00:00,00:00:14,6,77,00:13:00,00:07:02,0,0,0,0,0,126,1,4,18,0,0,0
KDD 986B,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 514X,,Society Of African Mission Mukoyeti Road West Road,Society Of African Mission Mukoyeti Road West Road,00:00:00,140,15,00:00:00,00:01:55,6,87,00:08:46,00:04:26,0,0,0,0,235,140,2,75,32,0,0,0
KDC 256H,,Playway Education Center ,Playway Education Center ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDG 263J,,Mesora Supermarket Mumias Road,Mesora Supermarket Mumias Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 562M,,Athi River,Athi River,00:00:00,0,0,00:00:00,00:00:00,1,1,00:22:12,00:00:00,0,0,0,0,0,0,1,0,0,0,0,0
KDE 065U,,Bijami Apartments ,Bijami Apartments ,00:00:00,125,29,00:00:00,00:02:34,5,115,00:19:05,00:03:55,0,0,0,0,315,125,3,79,32,0,0,0
KCY 480D,,Marshalls East Africa Mombasa Road,Marshalls East Africa Mombasa Road,00:00:00,165,41,00:00:00,00:02:26,5,62,00:13:01,00:07:29,0,0,0,0,181,165,3,65,22,0,0,0
KDD 687E,,Iat Campus Yaya Argwings Kodhek Road,Iat Campus Yaya Argwings Kodhek Road,00:00:00,108,21,00:00:00,00:00:55,8,108,00:15:44,00:04:18,0,0,0,0,491,108,1,27,25,0,0,0
KDE 064U,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDH 925J,,Wangu Primary Muigai Kenyatta Road,Wangu Primary Muigai Kenyatta Road,00:00:00,180,18,00:00:00,00:02:36,7,82,00:16:07,00:06:30,0,0,0,0,577,180,2,64,28,0,0,0
KDC 818W,,Muslim Centre ,Muslim Centre ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDG 264J,,St. Austins Secondary School Olengruone Avenue,St. Austins Secondary School Olengruone Avenue,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 589K,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 978N,,Warwick Center United Nations Avenue,Warwick Center United Nations Avenue,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 513X,,Muslim Centre ,Muslim Centre ,00:00:00,83,23,00:00:00,00:01:06,5,97,00:14:31,00:03:13,0,0,0,0,196,83,0,30,26,0,0,0
KDC 160K,,Pizza Inn Westlands Ring Road Westlands,Pizza Inn Westlands Ring Road Westlands,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 471D,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 722N,,Muslim Centre ,Muslim Centre ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 277W,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 950V,,Muslim Centre ,Muslim Centre ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 479D,,The Green House Church ,The Green House Church ,00:00:00,26,4,00:00:00,00:00:56,2,51,00:21:41,00:00:49,0,0,0,0,150,26,2,31,32,0,0,0
KCY 806Z,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCX 989Y,,Thome Thika Road,Thome Thika Road,00:00:00,190,23,00:00:00,00:02:47,3,97,00:07:52,00:05:55,0,0,0,0,298,190,1,75,32,0,0,0
KCX 520Z,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCU 548U,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 804Z,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 489G,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 947V,,Central Bank Of Kenya Nrb Haile Selassie Avenue,Central Bank Of Kenya Nrb Haile Selassie Avenue,00:00:00,120,6,00:00:00,00:11:18,1,73,00:02:40,00:19:57,0,0,0,0,171,120,0,32,6,0,0,0
KCX 952Y,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 481D,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 528M,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCU 563U,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 492D,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,17,6,00:00:00,00:00:05,4,63,00:23:10,00:00:40,0,0,0,0,113,0,3,3,26,0,0,0
KCX 961Y,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 477D,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDM 325H,,Kahawa,Kahawa,00:00:00,75,64,00:00:00,00:00:18,8,66,00:19:28,00:03:32,0,0,0,0,230,0,4,6,21,0,0,0
KCZ 560G,,Muslim Centre ,Muslim Centre ,00:00:00,44,28,00:00:00,00:00:35,6,83,00:22:29,00:01:19,0,0,0,0,73,0,3,21,33,1,1,0
KCU 557U,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCU 547U,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 951V,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,25,00:00:00,00:00:00,1,2,00:07:53,00:00:00,0,0,0,0,46,0,1,0,0,1,0,0
KCU 549U,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDJ 215D,,Sdv Transami Airport North Road,Sdv Transami Airport North Road,00:00:00,122,64,00:00:00,00:01:49,8,83,00:18:53,00:04:26,0,0,0,0,736,0,3,54,28,0,0,0
KDB 454Z,,Shell Arboretum Arboretum Drive,Shell Arboretum Arboretum Drive,00:00:00,189,18,00:00:00,00:02:10,7,75,00:09:34,00:08:40,0,0,0,0,376,0,2,62,22,0,0,0
KCX 519Z,,Muslim Centre ,Muslim Centre ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 561M,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDD 112W,,Muslim Centre ,Muslim Centre ,00:00:00,216,16,00:00:00,00:03:04,8,95,00:14:41,00:07:10,0,0,0,0,458,0,2,122,30,0,0,0
